0,1,27
1,1,0
2,1,84
3,1,0
4,1,60
5,1,24
6,1,560
7,1,0
8,1,45
9,1,0
10,1,44
11,1,45
12,1,0
13,1,0
14,1,124
15,1,30
16,1,99
17,1,0
18,1,0
19,1,69
20,1,72
21,1,32
22,1,40
23,1,49
24,1,0
25,1,64
26,1,0
27,1,42
28,1,0
29,1,180
30,1,0
31,1,0
32,1,72
33,1,0
34,1,0
35,1,0
36,1,0
37,1,0
38,1,6
39,1,72
40,1,0
41,1,0
42,1,0
43,1,0
44,1,0
45,1,180
46,1,0
47,1,56
48,1,6
49,1,0
50,1,0
51,1,12
52,1,0
53,1,27
54,1,6
55,1,0
56,1,0
57,1,0
58,1,0
59,1,32
60,1,0
61,1,0
62,1,27
63,1,55
64,1,480
65,1,72
66,1,0
67,1,18
68,1,9
69,1,0
70,1,80
71,1,0
72,1,0
73,1,0
74,1,0
75,1,0
76,1,0
77,1,0
78,1,0
79,1,44
80,1,0
81,1,120
82,1,0
83,1,0
84,1,0
85,1,0
86,1,39
87,1,0
88,1,0
89,1,0
90,1,48
91,1,0
92,1,32
93,1,0
94,1,24
95,1,18
96,1,0
97,1,0
98,1,1068
99,1,0
100,1,0
101,1,45
102,1,0
103,1,0
104,1,41
105,1,58
106,1,0
107,1,36
108,1,0
109,1,0
110,1,36
111,1,0
112,1,0
113,1,0
114,1,39
115,1,0
116,1,0
117,1,45
118,1,0
119,1,0
120,1,0
121,1,0
122,1,0
123,1,0
124,1,0
125,1,0
126,1,120
127,1,110
128,1,0
129,1,18
130,1,44
131,1,12
132,1,0
133,1,0
134,1,0
135,1,540
136,1,0
137,1,0
138,1,0
139,1,33
140,1,124
141,1,140
142,1,54
143,1,0
144,1,0
145,1,75
146,1,0
147,1,15
148,1,84
149,1,0
150,1,0
151,1,0
152,1,0
153,1,0
154,1,0
155,1,0
156,1,98
157,1,0
158,1,0
159,1,0
160,1,0
161,1,60
162,1,0
163,1,0
164,1,24
165,1,0
166,1,0
167,1,0
168,1,0
169,1,0
170,1,45
171,1,0
172,1,0
173,1,12
174,1,30
175,1,0
176,1,0
177,1,0
178,1,27
179,1,0
180,1,0
181,1,0
182,1,10200
183,1,45
184,1,0
185,1,0
186,1,24
187,1,0
188,1,0
189,1,0
190,1,60
191,1,0
192,1,30
193,1,75
194,1,48
195,1,0
196,1,27
197,1,0
198,1,0
199,1,0
200,1,40
201,1,0
202,1,0
203,1,45
204,1,0
205,1,0
206,1,0
207,1,0
208,1,0
209,1,60
210,1,119
211,1,0
212,1,0
213,1,0
214,1,0
215,1,0
216,1,0
217,1,0
218,1,0
219,1,332
220,1,46
221,1,0
222,1,0
223,1,6
224,1,0
225,1,0
226,1,0
227,1,81
228,1,0
229,1,45
230,1,0
231,1,15
232,1,32
233,1,0
234,1,0
235,1,0
236,1,0
237,1,0
238,1,60
239,1,0
240,1,18
241,1,0
242,1,134
243,1,24
244,1,360
245,1,0
246,1,36
247,1,72
248,1,48
249,1,33
250,1,0
251,1,100
252,1,0
253,1,0
254,1,0
255,1,0
256,1,0
257,1,0
258,1,0
259,1,0
260,1,0
261,1,0
262,1,0
263,1,0
264,1,0
265,1,0
266,1,12
267,1,76
268,1,12
269,1,0
270,1,18
271,1,0
272,1,0
273,1,6
274,1,66
275,1,0
276,1,0
277,1,60
278,1,0
279,1,140
280,1,0
281,1,0
282,1,0
283,1,47
284,1,0
285,1,0
286,1,60
287,1,0
288,1,0
289,1,32
290,1,0
291,1,0
292,1,0
293,1,0
294,1,76
295,1,52
296,1,0
297,1,6
298,1,80
299,1,0
300,1,0
301,1,0
302,1,0
303,1,0
304,1,33
305,1,77
306,1,9
307,1,0
308,1,72
309,1,0
310,1,0
311,1,0
312,1,6
313,1,12
314,1,0
315,1,42
316,1,0
317,1,0
318,1,54
319,1,0
320,1,0
321,1,30
322,1,0
323,1,0
324,1,72
325,1,0
326,1,375
327,1,240
328,1,0
329,1,0
330,1,0
331,1,0
332,1,0
333,1,99
334,1,0
335,1,0
336,1,240
337,1,0
338,1,0
339,1,0
340,1,33
341,1,0
342,1,0
343,1,2282
344,1,250
345,1,0
346,1,0
347,1,0
348,1,0
349,1,0
350,1,0
351,1,0
352,1,9
353,1,68
354,1,0
355,1,0
356,1,15
357,1,0
358,1,21
359,1,0
360,1,0
361,1,0
362,1,0
363,1,32
364,1,108
365,1,36
366,1,560
367,1,0
368,1,0
369,1,0
370,1,0
371,1,109
372,1,0
373,1,0
374,1,64
375,1,80
376,1,0
377,1,49
378,1,0
379,1,47
380,1,0
381,1,0
382,1,21
383,1,0
384,1,0
385,1,0
386,1,32
387,1,27
388,1,180
389,1,135
390,1,0
391,1,0
392,1,0
393,1,0
394,1,0
395,1,0
396,1,0
397,1,0
398,1,75
399,1,60
400,1,53
401,1,0
402,1,0
403,1,0
404,1,255
405,1,0
406,1,56
407,1,0
408,1,100
409,1,0
410,1,48
411,1,36
412,1,0
413,1,0
414,1,0
415,1,0
416,1,136
417,1,0
418,1,0
419,1,0
420,1,0
421,1,56
422,1,0
423,1,125
424,1,51
425,1,129
426,1,0
427,1,0
428,1,246
429,1,0
430,1,0
431,1,0
432,1,0
433,1,0
434,1,0
435,1,107
436,1,0
437,1,84
438,1,0
439,1,45
440,1,45
441,1,84
442,1,76
443,1,107
444,1,0
445,1,180
446,1,6
447,1,0
448,1,0
449,1,0
450,1,0
451,1,48
452,1,0
453,1,120
454,1,0
455,1,80
456,1,55
457,1,0
458,1,0
459,1,0
460,1,42
461,1,0
462,1,0
463,1,0
464,1,0
465,1,0
466,1,0
467,1,60
468,1,0
469,1,0
470,1,106
471,1,32
472,1,0
473,1,134
474,1,54
475,1,0
476,1,30
477,1,0
478,1,0
479,1,36
480,1,0
481,1,40
482,1,0
483,1,72
484,1,0
485,1,30
486,1,0
487,1,360
488,1,0
489,1,0
490,1,0
491,1,0
492,1,121
493,1,0
494,1,87
495,1,0
496,1,0
497,1,0
498,1,0
499,1,0
500,1,40
501,1,0
502,1,0
503,1,0
504,1,75
505,1,75
506,1,44
507,1,0
508,1,48
509,1,21
510,1,75
511,1,0
512,1,1418
513,1,0
514,1,0
515,1,0
516,1,0
517,1,0
518,1,0
519,1,15
520,1,0
521,1,46
522,1,0
523,1,0
524,1,0
525,1,0
526,1,0
527,1,0
528,1,12
529,1,0
530,1,24
531,1,135
532,1,0
533,1,0
534,1,0
535,1,42
536,1,0
537,1,0
538,1,0
539,1,75
540,1,84
541,1,21
542,1,0
543,1,2000
544,1,0
545,1,0
546,1,0
547,1,0
548,1,0
549,1,0
550,1,6
551,1,36
552,1,39
553,1,0
554,1,30
555,1,0
556,1,75
557,1,0
558,1,33
559,1,1350
560,1,846
561,1,0
562,1,0
563,1,0
564,1,0
565,1,700
566,1,0
567,1,0
568,1,0
569,1,0
570,1,0
571,1,40
572,1,0
573,1,0
574,1,0
575,1,0
576,1,24
577,1,0
578,1,0
579,1,0
580,1,0
581,1,246
582,1,0
583,1,63
584,1,0
585,1,0
586,1,0
587,1,0
588,1,39
589,1,54
590,1,0
591,1,92
592,1,0
593,1,140
594,1,480
595,1,0
596,1,490
597,1,66
598,1,0
599,1,0
600,1,42
601,1,0
602,1,0
603,1,0
604,1,125
605,1,104
606,1,6
607,1,0
608,1,6
609,1,4800
610,1,0
611,1,0
612,1,0
613,1,0
614,1,87
615,1,21
616,1,1050
617,1,0
618,1,0
619,1,126
620,1,0
621,1,0
622,1,0
623,1,75
624,1,84
625,1,58
626,1,0
627,1,0
628,1,0
629,1,0
630,1,0
631,1,0
632,1,0
633,1,0
634,1,0
635,1,0
636,1,39
637,1,0
638,1,80
639,1,0
640,1,0
641,1,0
642,1,60
643,1,36
644,1,0
645,1,0
646,1,0
647,1,125
648,1,64
649,1,0
650,1,0
651,1,0
652,1,0
653,1,60
654,1,0
655,1,0
656,1,98
657,1,100
658,1,39
659,1,39
660,1,0
661,1,90
662,1,840
663,1,68
664,1,0
665,1,38
666,1,0
667,1,0
668,1,18
669,1,3900
670,1,0
671,1,0
672,1,36
673,1,0
674,1,80
675,1,0
676,1,0
677,1,0
678,1,0
679,1,0
680,1,0
681,1,0
682,1,0
683,1,33
684,1,0
685,1,0
686,1,0
687,1,0
688,1,0
689,1,0
690,1,36
691,1,0
692,1,0
693,1,112
694,1,0
695,1,0
696,1,0
697,1,51
698,1,0
699,1,66
700,1,0
701,1,48
702,1,0
703,1,0
704,1,48
705,1,0
706,1,0
707,1,18
708,1,30
709,1,70
710,1,0
711,1,54
712,1,0
713,1,21
714,1,104
715,1,115
716,1,0
717,1,0
718,1,0
719,1,0
720,1,0
721,1,0
722,1,48
723,1,0
724,1,87
725,1,0
726,1,0
727,1,87
728,1,56
729,1,0
730,1,12
731,1,0
732,1,0
733,1,48
734,1,0
735,1,2400
736,1,0
737,1,60
738,1,0
739,1,0
740,1,0
741,1,42
742,1,42
743,1,0
744,1,0
745,1,0
746,1,124
747,1,0
748,1,0
749,1,9
750,1,0
751,1,60
752,1,0
753,1,0
754,1,70
755,1,0
756,1,120
757,1,0
758,1,0
759,1,118
760,1,0
761,1,124
762,1,0
763,1,0
764,1,0
765,1,0
766,1,0
767,1,120
768,1,0
769,1,32
770,1,5400
771,1,0
772,1,0
773,1,75
774,1,0
775,1,0
776,1,0
777,1,84
778,1,0
779,1,9
780,1,40
781,1,0
782,1,55
783,1,100
784,1,0
785,1,0
786,1,0
787,1,0
788,1,48
789,1,80
790,1,0
791,1,6
792,1,0
793,1,30
794,1,0
795,1,0
796,1,0
797,1,9
798,1,1250
799,1,0
800,1,39
801,1,0
802,1,0
803,1,0
804,1,0
805,1,0
806,1,300
807,1,45
808,1,0
809,1,0
810,1,0
811,1,32
812,1,12
813,1,0
814,1,21
815,1,0
816,1,0
817,1,48
818,1,0
819,1,120
820,1,0
821,1,6
822,1,15
823,1,60
824,1,125
825,1,0
826,1,84
827,1,0
828,1,42
829,1,0
830,1,55
831,1,0
832,1,15
833,1,0
834,1,0
835,1,0
836,1,720
